"Zieleniec","0490518",141
"Powiat gołdapski","2818",27565
"gm.w. Banie Mazurskie","2818012",3967
"Banie Mazurskie","0753550",1419
"Dąbrówka Polska","0753580",115
"Grodzisko","0753610",196
"Grunajki","0753640",54
"Gryżewo","0753679",52
"Jagiele","0753691",202
"Jagoczany","0753722",133
"Kierzki","0753745",126
"Lisy","0753797",202
"Maciejowa Wola","0753780",37
"Miczuły","0753811",180
"Mieduniszki Małe","0753863",248
"Obszarniki","0753917",44
"Radkiejmy","0753923",40
"Rogale","0753952",49
"Sapałówka","0753975",64
"Surminy","0753981",156
"Ściborki","0754006",105
"Wróbel","0754087",175
"Zawady","0754101",147
"Ziemiany","0754130",54
"Żabin","0754153",169
"gm.w. Dubeninki","2818022",3132
"Będziszewo","0755678",39
"Białe Jeziorki","0755684",43
"Bludzie Małe","0755690",51
"Błąkały","0755715",69
"Błędziszki","0755721",29
"Budwiecie","0755738",106
"Cisówek","0755780",38
"Czarne","0755796",25
"Degucie","0755804",133
"Dubeninki","0755810",731
"Kiekskiejmy","0755833",38
"Kiepojcie","0755856",35
"Kociołki","0755862",46
"Lenkupie","0755885",34
"Linowo","0755891",59
"Łoje","0755900",124
"Maciejowięta","0755922",57
"Marlinowo","0755951",22
"Pluszkiejmy","0755968",119
"Przerośl Gołdapska","0755974",98
"Przesławki","0755997",45
"Rakówek","0756028",18
"Rogajny","0756040",195
"Skajzgiry","0756063",30
"Wobały","0756086",137
"Żabojady","0756092",37
"Żytkiejmy","0756100",774
"gm. m-w. Gołdap ",2818033,20466
"m. Gołdap ","2818034",13788
"Gołdap","0977700",13788
"w.  Gołdap ","2818035",6678
"Bałupiany","0758323",17
"Barkowo","0758330",44
"Bitkowo","0758352",8
"Boćwinka","0758369",458
"Botkuny","0758406",255
"Bronisze","0758441",93
"Dąbie","0758464",82
"Dunajek","0758487",73
"Dzięgiele","0758501",74
"Galwiecie","0758518",559
"Gieraliszki","0758576",29
"Główka","0758599",104
"Górne","0758613",115
"Grabowo","0758620",615
"Jabłońskie","0758636",148
"Jabramowo","0758659",160
"Jany","0758665",60
"Jeziorki Wielkie","0758694",87
"Juchnajcie","0758719",75
"Kolniszki","0758725",121
"Konikowo","0758731",69
"Kośmidry","0758760",369
"Kowalki","0758783",113
"Kozaki","0758814",367
"Łobody","0758820",27
"Marcinowo","0758843",68
"Mażucie","0758850",109
"Nasuty","0758872",48
"Niedrzwica","0758903",240
"Nowa Boćwinka","0758926",50
"Osowo","0758932",35
"Pietrasze","0758955",10
"Pietraszki","0758978",58
"Pogorzel","0758984",549
"Regiele","0759015",14
"Rostek","0759021",99
"Rożyńsk Wielki","0759038",245
"Rudzie","0759067",51
"Siedlisko","0759080",136
"Skocze","0759096",107
"Suczki","0759104",40
"Wilkasy","0759110",111
"Wiłkajcie","0759127",68
"Włosty","0759140",20
"Wronki Wielkie","0759162",400
"Wrotkowo","0759179",35
"Zatyki","0759191",63
"Powiat węgorzewski","2819",23815
"gm.w. Budry","2819012",3003
"Brzozówko","0755365",49
"Budry","0755371",408
"Budzewo","0755402",241
"Dąbrówka","0755419",116
"Góry","0755425",34
"Grądy Węgorzewskie","0755431",108
"Koźlak","0755454",102
"Olszewo Węgorzewskie","0755460",161
"Ołownik","0755508",410
"Pawłowo","0755520",154
"Pietrele","0755537",35
"Piłaki Małe","0755543",73
"Pochwałki","0755550",66
"Popioły","0755566",208
"Sąkieły Małe","0755589",34
"Skalisze","0755595",29
"Sobiechy","0755603",244
"Wężówko","0755610",82
"Więcki","0755626",333
"Zabrost Wielki","0755655",116
"gm.w. Pozezdrze","2819022",3441
"Dziaduszyn","0765091",16
"Gębałka","0765100",87
"Harsz","0765116",443
"Jakunówko","0765174",219
"Kolonia Pozezdrze","0765197",198
"Krzywińskie","0765205",307
"Kuty","0765228",155
"Pieczarki","0765234",181
"Piłaki Wielkie","0765240",136
"Pozezdrze","0765257",1210
"Przerwanki","0765263",113
"Przytuły","0765292",73
"Stręgielek","0765317",167
"Wyłudy","0765323",136
"gm. m-w. Węgorzewo",2819033,17371
"m. Węgorzewo ","2819034",11749
"Węgorzewo","0977947",11749
"w.  Węgorzewo ","2819035",5622
"Biedaszki","0770927",32
"Brzozowo","0770933",102
"Czerwony Dwór","0770940",123
"Dąbrówka Mała","0770956",193
"Dłużec","0770962",59
"Guja","0770979",185
"Jakunowo","0770991",57
"Janówko","0771000",146
"Kal","0771016",168
"Kalskie Nowiny","0771022",233
"Karłowo","0771045",44
"Klimki","0771068",188
"Łabapa","0771080",85
"Łęgwarowo","0771097",58
"Maćki","0771105",195
"Ogonki","0771111",453
"Parowa","0771134",33
"Pasternak","0771140",102
"Perły","0771157",131
"Pilwa","0771163",44
"Pniewo","0771186",314
"Prynowo","0771217",172
"Radzieje","0771223",422
"Róże","0771246",38
"Różewiec","0771252",28
"Rudziszki","0771269",304
"Ruska Wieś","0771275",41
"Stawki","0771281",192
"Stręgiel","0771312",126
"Stulichy","0771335",85
"Surwile","0771341",90
"Sztynort","0771364",84
"Tarławki","0771393",75
"Trygort","0771401",341
"Wesołowo","0771418",112
"Węgielsztyn","0771424",361
"Wilkowo","0771430",132
"Wysiecza","0771447",74
"Elbląg","2861011",124668
"Elbląg","0932703",
"Olsztyn","2862011",174645
"Olsztyn","0964465",
"Wielkopolskie","30",3447441
"Powiat chodzieski","3001",47837
"gm. m. Chodzież","3001011",19715
"Chodzież","0966760",19715
"gm.w. Budzyń","3001022",8405
"Brzekiniec","0524387",233
"Budzyń","0524393",4333
"Bukowiec","0524418",433
"Dziewoklucz","0524430",427
"Grabówka","0524447",165
"Kąkolewice","0524453",176
"Nowe Brzeźno","0524460",224
"Ostrówki","0524476",246
"Podstolice","0524482",303
"Prosna","0524499",394
"Sokołowo Budzyńskie","0524507",531
"Wyszynki","0524520",160
"Wyszyny","0524542",780
"gm.w. Chodzież","3001032",5741
"Konstantynowo","0524559",239
"Milcz","0524594",557
"Nietuszkowo","0524625",347
"Oleśnica","0524631",396
"Pietronki","0524690",167
"Podanin","0524708",563
"Rataje","0524720",962
"Stróżewice","0524737",244
"Stróżewo","0524750",392
"Strzelęcin","0524772",881
"Studzieniec","0524795",184
"Zacharzyn","0524803",809
"gm. m-w. Margonin",3001043,6426
"m. Margonin  ","3001044",3038
"Margonin","0966990",3038
"w.  Margonin  ","3001045",3388
"Kowalewo","0527836",138
"Lipiniec","0527842",156
"Lipiny","0527865",526
"Margońska Wieś","0527888",284
"Młynary","0527902",190
"Próchnowo","0527925",547
"Radwanki","0527960",377
"Studźce","0527977",535
"Sułaszewo","0527983",67
"Sypniewo","0528008",232
"Zbyszewice","0528020",292
"Żoń","0528050",44
"gm. m-w. Szamocin",3001053,7550
"m. Szamocin  ","3001054",4356
"Szamocin","0967096",4356
"w.  Szamocin  ","3001055",3194
"Atanazyn","0529522",244
"Borowo","0529539",74
"Heliodorowo","0529545",300
"Józefowice","0529663",190
"Laskowo","0529551",342
"Lipa","0529611",256
"Lipia Góra","0529628",534
"Nałęcza","0529640",134
"Nowy Dwór","0529686",201
"Sokolec","0529700",131
"Strzelczyki","0529723",342
"Swoboda","0529752",246
"Szamoty","0529798",200
"Powiat czarnkowsko-trzcianecki","3002",88304
"gm. m. Czarnków","3002011",11543
"Czarnków","0966777",11543
"gm.w. Czarnków","3002022",11054
"Białężyn","0524826",178
"Brzeźno","0524832",754
"Bukowiec","0524849",207
"Ciszkowo","0524855",319
"Gajewo","0524861",433
"Gębice","0524878",986
"Gębiczyn","0524915",137
"Góra nad Notecią","0524921",518
"Grzępy","0524950",96
"Huta","0524967",541
"Jędrzejewo","0524973",925
"Komorzewo","0525040",309
"Kuźnica Czarnkowska","0525062",1031
"Marunowo","0525079",266
"Mikołajewo","0525228",308
"Radolinek","0525085",187
"Radosiew","0525091",159
"Romanowo Dolne","0525100",810
"Romanowo Górne","0525139",461
"Sarbia","0525145",311
"Sarbka","0525151",289
"Śmieszkowo","0525168",800
"Średnica","0525174",235
"Walkowice","0525180",332
"Zofiowo","0525211",462
"gm.w. Drawsko","3002032",6015
"Chełst","0525748",542
"Drawski Młyn","0525754",1059
"Drawsko","0525760",1630
"Kamiennik","0525814",269
"Kawczyn","0525820",357
"Kwiejce","0525837",108
"Marylin","0525843",86
"Moczydła","0525866",157
"Nowe Kwiejce","0525872",111
"Pełcza","0525903",110
"Pęckowo","0525910",1030
"Piłka","0525926",556
"gm. m-w. Krzyż Wielkopolski",3002043,8824
"m. Krzyż Wielkopolski ","3002044",6240
"Krzyż Wielkopolski","0966961",6240
"w.  Krzyż Wielkopolski ","3002045",2584
"Bielice Nowe","0526890",66
"Brzegi","0526788",183
"Huta Szklana","0526825",421
"Kuźnica Żelichowska","0526831",257
"Lubcz Mały","0526854",185
"Lubcz Wielki","0526860",287
"Łokacz Mały","0526877",380
"Łokacz Wielki","0526883",246
"Przesieki","0526908",67
"Wizany","0526937",173
"Żelichowo","0526943",319
"gm.w. Lubasz","3002052",7337
"Antoniewo","0527196",153
"Dębe","0527204",609
"Goraj","0527210",434
"Jędrzejewo","0527240",314
"Kamionka","0527256",312
"Klempicz","0527262",107
"Krucz","0527279",422
"Kruteczek","0527291",119
"Lubasz","0527300",3015
"Miłkowo","0527339",435
"Nowina","0527368",147
"Prusinowo","0527374",210
"Sławno","0527380",310
"Sokołowo","0527397",249
"Stajkowo","0527411",501
"gm.w. Połajewo","3002062",6254
"Boruszyn","0528675",676
"Krosin","0528706",666
"Krosinek","0528741",225
"Młynkowo","0528758",851
"Połajewo","0528764",2532
"Przybychowo","0528818",362
"Sierakówko","0528824",355
"Tarnówko","0528853",587
"gm. m-w. Trzcianka",3002073,24490
"m. Trzcianka ","3002074",17424
"Trzcianka","0967162",17424
"w.  Trzcianka ","3002075",7066
"Biała","0530264",1021
"Biernatowo","0530270",191
"Górnica","0530287",137
"Kępa","0530301",309
"Łomnica","0530324",308
"Niekursko","0530376",403
"Nowa Wieś","0530382",353
"Osiniec","0530413",64
"Przyłęki","0530420",313
"Radolin","0530442",405
"Rudka","0530459",68
"Runowo","0530465",364
"Rychlik","0530471",367
"Sarcz","0530488",190
"Siedlisko","0530525",1001
"Smolarnia","0530531",123
"Stobno","0530554",597
"Straduń","0530560",264
"Teresin","0530590",136
"Wapniarnia Pierwsza","0530608",101
"Wapniarnia Trzecia","0530620",179
"Wrząca","0530614",172
"gm. m-w. Wieleń",3002083,12787
"m. Wieleń ","3002084",6042
"Wieleń","0967334",6042
"w.  Wieleń ","3002085",6745
"Biała","0532323",224
"Dębogóra","0532346",258
"Dzierżążno Małe","0532369",103
"Dzierżążno Wielkie","0532381",497
"Folsztyn","0532398",329
"Gieczynek","0532406",140
"Gulcz","0532412",531
"Hamrzysko","0532435",164
"Herburtowo","0532464",224
"Kałądek","0532470",109
"Kocień Wielki","0532487",201
"Kuźniczka","0532518",99
"Marianowo","0532524",160
"Mężyk","0532553",149
"Miały","0532576",855
"Nowe Dwory","0532582",402
"Rosko","0532599",1303
"Wrzeszczyna","0532620",763
"Zielonowo","0532702",234
"Powiat gnieźnieński","3003",143953
"gm. m. Gniezno","3003011",70322
"Gniezno","0970632",70322
"gm. m-w. Czerniejewo",3003023,7172
"m. Czerniejewo  ","3003024",2639
"Czerniejewo","0970543",2639
"w.  Czerniejewo  ","3003025",4533
"Czeluścin","0581630",143
"Gębarzewo","0581646",221
"Golimowo","0581669",48
"Goraniec","0581675",97
"Goranin","0581681",119
"Graby","0581712",180
"Kąpiel","0581741",64
"Kosmowo","0581758",121
"Kosowo","0581764",110
"Nidom","0581770",151
"Pakszyn","0581787",341
"Pakszynek","0581793",55
"Pawłowo","0581801",329
"Rakowo","0581818",161
"Szczytniki Czerniejewskie","0581899",388
"Żydowo","0581907",2005
"gm.w. Gniezno","3003032",9833
"Braciszewo","0583349",129
"Dalki","0583361",271
"Dębowiec","0583378",163
"Ganina","0583390",136
"Goślinowo","0583409",1108
"Jankowo Dolne","0583438",807
"Kalina","0583450",167
"Krzyszczewo","0583467",80
"Lubochnia","0583473",202
"Lulkowo","0583496",232
"Mączniki","0583504",97
"Mnichowo","0583510",614
"Modliszewko","0583533",419
"Modliszewo","0583540",317
"Napoleonowo","0583556",71
"Obora","0583562",326
"Obórka","0583579",70
"Osiniec","0583585",651
"Piekary","0583591",450
"Pyszczyn","0583616",153
"Pyszczynek","0583622",203
"Skiereszewo","0583639",284
"Strzyżewo Kościelne","0583645",220
"Strzyżewo Paczkowe","0583651",253
"Strzyżewo Smykowe","0583674",152
"Szczytniki Duchowne","0583680",472
"Wełnica","0583697",479
"Wierzbiczany","0583705",229
"Wola Skorzęcka","0583711",288
"Zdziechowa","0583728",790
"gm.w. Kiszkowo","3003042",5352
"Berkowo","0584805",237
"Charzewo","0584811",201
"Dąbrówka Kościelna","0584828",167
"Gniewkowo","0584840",50
"Imiołki","0584857",53
"Kamionek","0584863",52
"Karczewko","0584870",86
"Karczewo","0584886",83
"Kiszkowo","0584892",1204
"Łagiewniki Kościelne","0584923",369
"Łubowice","0584946",31
"Łubowiczki","0584952",60
"Myszki","0584969",121
"Olekszyn","0584975",113
"Rybieniec","0584981",95
"Rybno Wielkie","0584998",762
"Skrzetuszewo","0585006",264
"Sławno","0585012",432
"Sroczyn","0585029",173
"Turostowo","0585035",401
"Turostówko","0585041",42
"Ujazd","0585058",155
"Węgorzewo","0585064",201
"gm. m-w. Kłecko",3003053,7580
"m. Kłecko ","3003054",2684
"Kłecko","0970840",2684
"w.  Kłecko ","3003055",4896
"Bielawy","0585242",120
"Biskupice","0585259",122
"Bojanice","0585265",273
"Brzozogaj","0585271",79
"Charbowo","0585288",208
"Czechy","0585294",112
"Dębnica","0585302",481
"Działyń","0585325",794
"Dziećmiarki","0585348",162
"Gorzuchowo","0585354",269
"Kamieniec","0585360",173
"Komorowo","0585377",171
"Michalcza","0585383",238
"Polska Wieś","0585390",232
"Pomarzany","0585408",113
"Pruchnowo","0585420",119
"Sulin","0585437",116
"Świniary","0585443",290
"Ułanowo","0585450",209
"Waliszewo","0585466",108
"Wilkowyja","0585472",365
"Zakrzewo","0585489",142
"gm.w. Łubowo","3003062",5952
"Baranowo","0588335",88
"Chwałkówko","0588341",66
"Dziekanowice","0588358",420
"Fałkowo","0588364",833
"Imielenko","0588370",185
"Imielno","0588387",269
"Lednogóra","0588401",620
"Leśniewo","0588418",132
"Łubowo","0588430",1013
"Moraczewo","0588447",50
"Myślęcin","0588453",97
"Owieczki","0588460",273
"Pierzyska","0588476",166
"Przyborowo","0588482",18
"Rybitwy","0588513",134
"Rzegnowo","0588520",297
"Siemianowo","0588536",128
"Strychowo","0588542",195
"Wierzyce","0588559",531
"Woźniki","0588565",275
"Żydówko","0588571",162
"gm.w. Mieleszyn","3003072",4061
"Borzątew","0588588",33
"Dębłowo","0588594",112
"Dobiejewo","0588602",80
"Dziadkowo","0588619",65
"Dziadkówko","0588625",48
"Karniszewo","0588631",360
"Kowalewo","0588648",97
"Łopienno","0588660",825
"Mieleszyn","0588677",857
"Mielno","0588683",413
"Popowo Tomkowe","0588720",234
"Popowo-Ignacewo","0588708",197
"Przysieka","0588737",220
"Sokolniki","0588743",205
"Świątniki Małe","0588750",154
"Świątniki Wielkie","0588766",161
"gm.w. Niechanowo","3003082",5594
"Arcugowo","0590421",150
"Cielimowo","0590438",668
"Czechowo","0590444",200
"Drachowo","0590450",124
"Goczałkowo","0590467",73
"Grotkowo","0590473",177
"Gurowo","0590480",68
"Gurówko","0590496",87
"Jarząbkowo","0590504",247
"Jelitowo","0590510",170
"Karsewo","0590527",149
"Kędzierzyn","0590533",164
"Malczewo","0590540",223
"Marysin","0590556",197
"Mierzewo","0590562",287
"Mikołajewice","0590579",94
"Miroszka","0590585",96
"Niechanowo","0590591",1651
"Nowa Wieś Niechanowska","0590600",71
"Potrzymowo","0590616",60
"Trzuskołoń","0590622",313
"Żelazkowo","0590639",260
"Żółcz","0590651",65
"gm. m-w. Trzemeszno",3003093,14366
"m. Trzemeszno","3003094",7800
"Trzemeszno","0929701",7800
"w.  Trzemeszno","3003095",6566
"Bieślin","0098051",140
"Brzozówiec","0098068",55
"Cytrynowo","0098074",155
"Duszno","0098105",78
"Dysiek","0098111",27
"Gołąbki","0098128",87
"Grabowo","0098134",83
"Jastrzębowo","0098157",234
"Jerzykowo","0098170",28
"Kamieniec","0098186",214
"Kozłowo","0098192",160
"Kruchowo","0098217",869
"Lubiń","0098223",254
"Ławki","0098230",90
"Miaty","0098246",293
"Mijanowo","0098269",103
"Miława","0098275",91
"Niewolno","0098281",544
"Ochodza","0098329",170
"Ostrowite","0098335",180
"Płaczkowo","0098341",166
"Popielewo","0098358",161
"Powiadacze","0098364",49
"Rudki","0098387",351
"Smolary","0098393",80
"Szydłowo","0098401",215
"Trzemżal","0098424",318
"Wydartowo","0098430",457
"Wymysłowo","0098447",364
"Zieleń","0098453",550
"gm. m-w. Witkowo",3003103,13721
"m. Witkowo","3003104",8042
"Witkowo","0949388",8042
"w.  Witkowo","3003105",5679
"Chłądowo","0300446",210
"Czajki","0300452",58
"Ćwierdzin","0300469",252
"Dębina","0300481",124
"Folwark","0300498",155
"Gaj","0300506",94
"Gorzykowo","0300512",305
"Jaworowo","0300529",338
"Kamionka","0300535",73
"Kołaczkowo","0300541",316
"Królewiec","0300558",54
"Malenin","0300564",108
"Małachowo-Kępe","0300570",87
"Małachowo-Szemborowice","0300587",91
"Małachowo-Wierzbiczany","0300593",263
"Małachowo-Złych Miejsc","0300601",312
"Mąkownica","0300618",184
"Mielżyn","0300624",664
"Odrowąż","0300630",61
"Ostrowite Prymasowskie","0300647",140
"Piaski","0300699",40
"Ruchocin","0300788",190
"Ruchocinek","0300794",517
"Skorzęcin","0300819",311
"Sokołowo","0300860",118
"Strzyżewo Witkowskie","0300877",123
"Wiekowo","0300883",411
"Witkówko","0300920",80
"Powiat gostyński","3004",76239
"gm. m-w. Borek Wielkopolski",3004013,7659
"m. Borek Wielkopolski ","3004014",2505
"Borek Wielkopolski","0954343",2505
"w.  Borek Wielkopolski ","3004015",5154
"Bolesławów","0369260",295
"Bruczków","0369283",406
"Celestynów","0369308",122
"Dąbrówka","0369320",154
"Grodnica","0369343",100
"Jawory","0369366",179
"Jeżewo","0369372",344
"Karolew","0369426",787
"Koszkowo","0369461",255
"Maksymilianów","0369478",35
"Siedmiorogów Drugi","0369484",237
"Siedmiorogów Pierwszy","0369515",139
"Skoków","0369521",255
"Skokówko","0369544",93
"Strumiany","0369550",141
"Studzianna","0369567",185
"Trzecianów","0369573",110
"Wycisłowo","0369580",278
"Zalesie","0369604",562
"Zimnowoda","0369640",477
"gm. m-w. Gostyń",3004023,27914
"m. Gostyń ","3004024",20318
"Gostyń","0954395",20318
"w.  Gostyń ","3004025",7596
"Brzezie","0369662",739
"Czachorowo","0369685",341
"Czajkowo","0369716",197
"Dalabuszki","0369739",194
"Daleszyn","0369745",549
"Dusina","0369774",284
"Gola","0369780",1065
"Kosowo","0369828",457
"Krajewice","0369857",522
"Kunowo","0369870",626
"Osowo","0369892",256
"Ostrowo","0369900",243
"Siemowo","0369923",447
"Sikorzyn","0369930",272
"Stankowo","0369952",285
"Stary Gostyń","0369969",434
"Stężyca","0369981",110
"Szczodrochowo","0369998",79
"Tworzymirki","0370004",186
"Ziółkowo","0370033",310
"gm. m-w. Krobia",3004033,13010
"m. Krobia ","3004034",4207
"Krobia","0954538",4207
"w.  Krobia ","3004035",8803
"Bukownica","0371972",304
"Chumiętki","0371995",256
"Chwałkowo","0372003",631
"Ciołkowo","0372026",256
"Domachowo","0372032",455
"Gogolewo","0372049",543
"Grabianowo","0372061",70
"Karzec","0372078",206
"Kuczyna","0372084",323
"Kuczynka","0372090",89
"Niepart","0372109",509
"Posadowo","0372138",262
"Potarzyca","0372144",291
"Przyborowo","0372150",130
"Pudliszki","0372167",2356
"Rogowo","0372173",229
"Stara Krobia","0372180",506
"Sułkowice","0372196",606
"Wymysłowo","0372204",160
"Ziemlin","0372210",221
"Żychlewo","0372227",400
"gm.w. Pępowo","3004042",6017
"Babkowice","0374226",424
"Czeluścin","0374249",333
"Gębice","0374261",337
"Kościuszkowo","0374278",142
"Krzekotowice","0374284",296
"Krzyżanki","0374290",234
"Ludwinowo","0374315",331
"Magdalenki","0374321",201
"Pasierby","0374338",308
"Pępowo","0374344",1854
"Siedlec","0374380",534
"Skoraszewice","0374440",580
"Wilkonice","0374456",443
"gm.w. Piaski","3004052",8502
"Bodzewko Pierwsze","0995974",196
"Bodzewo","0374485",694
"Drzęczewo Drugie","0374500",233
"Drzęczewo Pierwsze","0374545",123
"Godurowo","0374551",159
"Grabonóg","0374568",524
"Józefowo","0374580",37
"Lipie","0374597",233
"Michałowo","0374634",378
"Piaski","0374657",3183
"Podrzecze","0374670",301
"Rębowo","0374686",222
"Smogorzewo","0374692",477
"Strzelce Małe","0374717",171
"Strzelce Wielkie","0374723",374
"Szelejewo Drugie","0374730",700
"Szelejewo Pierwsze","0374781",497
"gm. m-w.  Pogorzela",3004063,5162
"m. Pogorzela ","3004064",2044
"Pogorzela","0954580",2044
"w.  Pogorzela ","3004065",3118
"Bielawy Pogorzelskie","0374798",96
"Bułaków","0374806",468
"Elżbietków","0374835",226
"Głuchów","0374841",485
"Gumienice","0374864",320
"Kaczagórka","0374887",219
"Kromolice","0374901",442
"Łukaszew","0374918",100
"Małgów","0374924",346
"Ochla","0374947",79
"Paradów","0374960",58
"Wziąchów","0374976",279
"gm. m-w. Poniec",3004073,7975
"m. Poniec ","3004074",2889
"Poniec","0954596",2889
"w.  Poniec ","3004075",5086
"Bączylas","0374999",148
"Bogdanki","0375007",163
"Czarkowo","0375013",198
"Drzewce","0375036",352
"Dzięczyna","0375042",398
"Grodzisko","0375065",187
"Janiszewo","0375088",260
"Łęka Mała","0375094",188
"Łęka Wielka","0375102",710
"Miechcin","0375131",93
"Rokosowo","0375148",363
"Sarbinowo","0375154",261
"Szurkowo","0375177",322
"Śmiłowo","0375183",498
"Teodozewo","0375208",152
"Waszkowo","0375214",270
"Wydawy","0375237",87
"Żytowiecko","0375243",436
"Powiat grodziski","3005",50432
"gm.w. Granowo","3005012",5019
"Bielawy","0583734",187
"Drużyń","0583740",236
"Granowo","0583757",2620
"Granówko","0583763",403
"Januszewice","0583786",89
"Kąkolewo","0583792",331
"Kotowo","0583800",226
"Kubaczyn","0583817",281
"Niemierzyce","0583830",145
"Separowo","0583846",162
"Strzępiń","0583852",180
"Zemsko","0583869",159
"gm. m-w. Grodzisk Wielkopolski ",3005023,19241
"m. Grodzisk Wielkopolski ","3005024",14134
"Grodzisk Wielkopolski","0970810",14134
"w.  Grodzisk Wielkopolski ","3005025",5107
"Albertowsko","0583875",214
"Biała Wieś","0583898",174
"Borzysław","0583906",268
"Chrustowo","0583929",172
"Czarna Wieś","0583941",187
"Grąblewo","0583958",577
"Kąkolewo","0583993",679
"Kobylniki","0584001",257
"Kurowo","0584047",154
"Ptaszkowo","0584053",833
"Rojewo","0584082",31
"Słocin","0584099",785
"Snowidowo","0584136",103
"Sworzyce","0584142",172
"Woźniki","0584159",131
"Zdrój","0584165",370
"gm.w. Kamieniec","3005032",6491
"Cykowo","0584188",183
"Cykówiec","0584202",33
"Doły","0584219",105
"Goździchowo","0584225",117
"Jaskółki","0584231",135
"Kamieniec","0584248",1143
"Karczewo","0584254",471
"Konojad","0584277",498
"Kotusz","0584308",234
"Kowalewo","0584314",134
"Lubiechowo","0584320",285
"Łęki Małe","0584337",46
"Łęki Wielkie","0584350",273
"Maksymilianowo","0584366",227
"Parzęczewo","0584372",587
"Plastowo","0584389",10
"Puszczykowo","0584395",178
"Puszczykówiec","0584403",73
"Sepno","0584410",464
"Szczepowice","0584432",189
"Ujazd","0584449",260
"Ujazd-Huby","0584455",94
"Wąbiewo","0584461",200
"Wilanowo","0584478",206
"Wolkowo","0584484",346
"gm. m-w. Rakoniewice ",3005043,12833
"m. Rakoniewice  ","3005044",3468
"Rakoniewice","0971413",3468
"w.  Rakoniewice  ","3005045",9365
"Adolfowo","0593514",133
"Blinek","0593520",98
"Błońsko","0593537",317
"Cegielsko","0593550",177
"Drzymałowo","0593566",167
"Elżbieciny","0593589",143
"Głodno","0593603",322
"Gnin","0593610",251
"Gola","0593632",140
"Goździn","0593649",281
"Jabłonna","0593655",992
"Komorówko","0593661",269
"Kuźnica Zbąska","0593678",220
"Łąkie","0593744",675
"Narożniki","0593767",109
"Rakoniewice","0593780",672
"Rataje","0593833",216
"Rostarzewo","0593840",1595
"Ruchocice","0593856",788
"Stodolsko","0593879",295
"Tarnowa","0593891",490
"Terespol","0593916",136
"Wioska","0593945",648
"Wola Jabłońska","0593968",231
"gm. m-w. Wielichowo",3005053,6848
"m. Wielichowo","3005054",1757
"Wielichowo","0971620",1757
"w.  Wielichowo","3005055",5091
"Augustowo","0597469",89
"Dębsko","0597475",358
"Gradowice","0597498",567
"Łubnica","0597506",766
"Piotrowo Wielkie","0597529",155
"Prochy","0597535",186
"Pruszkowo","0597541",126
"Reńsko","0597558",116
"Śniaty","0597564",641
"Trzcinica","0597570",316
"Wielichowo-Wieś","0597587",261
"Wilkowo Polskie","0597630",994
"Zielęcin","0597660",328
"Ziemin","0597676",188
"Powiat jarociński","3006",71429
"gm.w. Jaraczewo","3006012",8368
"Bielejewo","0199020",178
"Brzostów","0199042",263
"Cerekwica Nowa","0199177",197
"Cerekwica Stara","0199059",225
"Gola","0199065",507
"Góra","0199071",868
"Jaraczewo","0199088",1416
"Łobez","0199102",251
"Łobzowiec","0199119",290
"Łowęcice","0199125",173
"Łukaszewo","0199131",40
"Niedźwiady","0199148",86
"Nosków","0199154",959
"Panienka","0199183",343
"Parzęczew","0199190",291
"Poręba","0199237",241
"Rusko","0199243",893
"Strzyżewko","0199250",154
"Suchorzewko","0199266",242
"Wojciechowo","0199289",452
"Zalesie","0199295",299
"gm. m-w. Jarocin",3006023,45330
"m. Jarocin","3006024",26324
"Jarocin","0936776",26324
"w.  Jarocin","3006025",19006
"Annapol","0199303",181
"Bachorzew","0199310",373
"Cielcza","0199332",2121
"Cząszczew","0199349",195
"Dąbrowa","0199355",189
"Golina","0199361",2105
"Hilarów","0199384",178
"Kadziak","0199390",203
"Kąty","0199409",93
"Łuszczanów","0199415",898
"Mieszków","0199421",1726
"Osiek","0199438",339
"Potarzyca","0199444",685
"Prusy","0199467",470
"Radlin","0199480",618
"Roszków","0199496",746
"Siedlemin","0199504",709
"Tarce","0199527",361
"Wilczyniec","0199540",74
"Wilkowyja","0199556",1559
"Witaszyce","0199562",3923
"Witaszyczki","0199579",349
"Zakrzew","0199591",911
"gm.w. Kotlin","3006032",7193
"Kotlin","0200414",3093
"Kurcew","0200420",258
"Magnuszewice","0200437",575
"Orpiszewek","0200443",139
"Parzew","0200450",214
"Racendów","0200466",299
"Sławoszew","0200472",391
"Twardów","0200489",597
"Wilcza","0200495",276
"Wola Książęca","0200503",700
"Wysogotówek","0200510",238
"Wyszki","0200526",413
"gm. m-w. Żerków",3006043,10538
"m. Żerków ","3006044",2142
"Żerków","0937445",2142
"w.  Żerków ","3006045",8396
"Antonin","0211458",468
"Bieździadów","0211487",400
"Brzostków","0211493",517
"Chrzan","0211530",1059
"Dobieszczyzna","0211553",740
"Komorze Przybysławskie","0211560",558
"Lgów","0211582",169
"Lisew","0211607",281
"Lubinia Mała","0211613",583
"Ludwinów","0211620",512
"Miniszew","0211642",347
"Paruchów","0211665",114
"Pawłowice","0211671",177
"Raszewy","0211694",725
"Sierszew","0211719",258
"Stęgosz","0211731",501
"Szczonów","0211748",152
"Żerniki","0211760",437
"Żółków","0211790",398
"Powiat kaliski","3007",82120
"gm.w. Blizanów","3007012",9626
"Biskupice","0193795",73
"Blizanów","0193803",426
